id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2024-4,2024-01-03,000001,Vente,329500,29,,PL DU JURA,0500,01170,01173,Gex,01,,,01173000AI0551,,,175,,29,,,,,,,,2,3,Dépendance,,0,,,,,,6.058695,46.332212
2024-4,2024-01-03,000001,Vente,329500,9001,,PL DU JURA,0500,01170,01173,Gex,01,,,01173000AI0551,,,50,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.058695,46.332212
2024-4,2024-01-03,000001,Vente,329500,29,,PL DU JURA,0500,01170,01173,Gex,01,,,01173000AI0551,,,175,,29,,,,,,,,2,2,Appartement,89,4,,,,,,6.058695,46.332212
2024-4,2024-01-03,000001,Vente,329500,29,,PL DU JURA,0500,01170,01173,Gex,01,,,01173000AI0551,,,175,,29,,,,,,,,2,3,Dépendance,,0,,,,,,6.058695,46.332212
2024-76,2024-01-04,000001,Vente,7000,9001,,RUE DES VERTES CAMPAGNES,0755,01170,01173,Gex,01,,,01173000AP0007,,,1285,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.047194,46.323864
2024-77,2024-01-12,000001,Vente,205000,333,,AV DE LA GARE,0340,01170,01173,Gex,01,,,01173000AI0682,,,112,54.09,,,,,,,,,1,2,Appartement,54,2,,,,,,6.061137,46.332888
2024-77,2024-01-12,000001,Vente,205000,333,,AV DE LA GARE,0340,01170,01173,Gex,01,,,01173000AI0682,,,140,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.061137,46.332888
2024-117,2024-01-11,000001,Vente,260000,342,,RUE DE GENEVE,0360,01170,01173,Gex,01,,,01173000AL0036,,,2,63.17,,,,,,,,,1,3,Dépendance,,0,,,,,,6.059503,46.329117
2024-117,2024-01-11,000001,Vente,260000,342,,RUE DE GENEVE,0360,01170,01173,Gex,01,,,01173000AL0036,,,2,63.17,,,,,,,,,1,2,Appartement,60,3,,,,,,6.059503,46.329117
2024-117,2024-01-11,000001,Vente,260000,342,,RUE DE GENEVE,0360,01170,01173,Gex,01,,,01173000AL0036,,,5,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.059503,46.329117
2024-167,2024-01-09,000001,Vente en l'état futur d'achèvement,272000,,,LES CONTAMINES,B017,01170,01173,Gex,01,,,01173000AK0211,,,1,,,,,,,,,,1,,,,,,,,,,6.055678,46.332026
2024-167,2024-01-09,000001,Vente en l'état futur d'achèvement,272000,,,LES CONTAMINES,B017,01170,01173,Gex,01,,,01173000AK0211,,,67,,,,,,,,,,1,,,,,,,,,,6.055678,46.332026
2024-364,2024-01-25,000001,Vente,448110,341,,RUE MARIUS CADOZ,0562,01170,01173,Gex,01,,,01173000AH0142,,,85,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.061883,46.330288
2024-364,2024-01-25,000001,Vente,448110,341,,RUE MARIUS CADOZ,0562,01170,01173,Gex,01,,,01173000AH0142,,,316,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.061883,46.330288
2024-364,2024-01-25,000001,Vente,448110,341,,RUE MARIUS CADOZ,0562,01170,01173,Gex,01,,,01173000AH0142,,,123,89.19,,,,,,,,,1,2,Appartement,101,4,,,,,,6.061883,46.330288
2024-364,2024-01-25,000001,Vente,448110,205,,CHE DE BELLE FERME,0039,01170,01173,Gex,01,,,01173000AH0142,,,255,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.061883,46.330288
2024-380,2024-01-17,000001,Vente,185000,882,,AV FRANCIS BLANCHARD,0309,01170,01173,Gex,01,,,01173000AP0067,,,21,,,,,,,,,,1,2,Appartement,37,2,,,,,,6.053835,46.324253
2024-380,2024-01-17,000001,Vente,185000,882,,AV FRANCIS BLANCHARD,0309,01170,01173,Gex,01,,,01173000AP0067,,,225,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.053835,46.324253
2024-386,2024-01-24,000001,Vente,245000,8243,,RTE DE LA FAUCILLE,0283,01170,01173,Gex,01,,,011730000B0005,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,564,6.019254,46.369009
2024-386,2024-01-24,000001,Vente,245000,8243,,RTE DE LA FAUCILLE,0283,01170,01173,Gex,01,,,011730000B0005,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,34,0,S,sols,,,564,6.019254,46.369009
2024-386,2024-01-24,000001,Vente,245000,8243,,RTE DE LA FAUCILLE,0283,01170,01173,Gex,01,,,011730000B0005,,,,,,,,,,,,,0,1,Maison,76,3,S,sols,,,564,6.019254,46.369009
2024-424,2024-01-18,000001,Vente,10250,333,,RUE DE GENEVE,0360,01170,01173,Gex,01,,,01173000AH0024,,,55,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.059932,46.329363
2024-481,2024-01-15,000001,Vente en l'état futur d'achèvement,30000,,,LES CONTAMINES,B017,01170,01173,Gex,01,,,01173000AK0201,,,80,,,,,,,,,,1,,,,,,,,,,6.053271,46.332307
2024-612,2024-01-30,000001,Vente,1150,,,LES ESSARTS,B031,01170,01173,Gex,01,,,011730000C0159,,,,,,,,,,,,,0,,,,,P,prés,,,2420,6.04164,46.338997
2024-672,2024-01-29,000001,Vente,210000,173,,RUE MARIUS CADOZ,0562,01170,01173,Gex,01,,,01173000AH0099,,,512,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.063262,46.331279
2024-672,2024-01-29,000001,Vente,210000,249,,RUE MARIUS CADOZ,0562,01170,01173,Gex,01,,,01173000AH0099,,,442,,445,45.85,,,,,,,2,2,Appartement,46,2,,,,,,6.063262,46.331279
2024-672,2024-01-29,000001,Vente,210000,249,,RUE MARIUS CADOZ,0562,01170,01173,Gex,01,,,01173000AH0099,,,442,,445,45.85,,,,,,,2,3,Dépendance,,0,,,,,,6.063262,46.331279
2024-673,2024-01-25,000001,Vente,394840,68,,PL PERDTEMPS,0640,01170,01173,Gex,01,,,01173000AI0182,,,,,,,,,,,,,0,1,Maison,147,4,S,sols,,,55,6.057299,46.335816
2024-778,2024-02-07,000001,Vente,178000,48,,IMP DU BAILLIAGE,1060,01170,01173,Gex,01,,,01173000AM0301,,,24,,43,40.71,,,,,,,2,3,Dépendance,,0,,,,,,6.056011,46.325406
2024-778,2024-02-07,000001,Vente,178000,48,,IMP DU BAILLIAGE,1060,01170,01173,Gex,01,,,01173000AM0301,,,24,,43,40.71,,,,,,,2,2,Appartement,40,2,,,,,,6.056011,46.325406
2024-778,2024-02-07,000001,Vente,178000,48,,IMP DU BAILLIAGE,1060,01170,01173,Gex,01,,,01173000AM0301,,,76,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.056011,46.325406
2024-788,2024-01-16,000001,Vente,21500,20,,IMP DE LA BELETTE,1080,01170,01173,Gex,01,,,01173000AP0007,,,1739,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.047194,46.323864
2024-799,2024-01-31,000001,Vente,242057,333,,RUE DE GENEVE,0360,01170,01173,Gex,01,,,01173000AH0024,,,75,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.059932,46.329363
2024-799,2024-01-31,000001,Vente,242057,333,,RUE DE GENEVE,0360,01170,01173,Gex,01,,,01173000AH0024,,,35,71.47,,,,,,,,,1,2,Appartement,71,3,,,,,,6.059932,46.329363
2024-799,2024-01-31,000001,Vente,242057,333,,RUE DE GENEVE,0360,01170,01173,Gex,01,,,01173000AH0024,,,74,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.059932,46.329363
2024-806,2024-01-31,000001,Vente,230000,454,,RUE DES ABATTOIRS,0011,01170,01173,Gex,01,,,01173000AK0158,,,210,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.055038,46.329374
2024-806,2024-01-31,000001,Vente,230000,454,,RUE DES ABATTOIRS,0011,01170,01173,Gex,01,,,01173000AK0158,,,224,47.59,,,,,,,,,1,2,Appartement,48,2,,,,,,6.055038,46.329374
2024-806,2024-01-31,000001,Vente,230000,454,,RUE DES ABATTOIRS,0011,01170,01173,Gex,01,,,01173000AK0158,,,28,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.055038,46.329374
2024-827,2024-01-25,000001,Vente,173115,256,,AV DE BELLE FERME,0041,01170,01173,Gex,01,,,01173000AH0194,,,96,34.79,,,,,,,,,1,2,Appartement,34,2,,,,,,6.065041,46.332887
2024-827,2024-01-25,000001,Vente,173115,256,,AV DE BELLE FERME,0041,01170,01173,Gex,01,,,01173000AH0194,,,132,12,,,,,,,,,1,3,Dépendance,,0,,,,,,6.065041,46.332887
2024-827,2024-01-25,000001,Vente,173115,254,,AV DE BELLE FERME,0041,01170,01173,Gex,01,,,01173000AH0194,,,353,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.065041,46.332887
2024-844,2024-02-05,000001,Vente,601000,75,,PAS DU SQUARE,0670,01170,01173,Gex,01,,,01173000AI0334,,,,,,,,,,,,,0,1,Maison,96,4,S,sols,,,771,6.060987,46.333192
2024-931,2024-01-25,000001,Vente,1092000,123,,IMP DE L'ORGE,1695,01170,01173,Gex,01,,,01173000AY0544,,,,,,,,,,,,,0,1,Maison,222,7,S,sols,,,948,6.088944,46.325431
2024-931,2024-01-25,000001,Vente,1092000,,,PITEGNY,B072,01170,01173,Gex,01,,,01173000AY0550,,,,,,,,,,,,,0,,,,,S,sols,,,16,6.088798,46.325229
2024-1056,2024-02-08,000001,Vente,540000,,,EN CABOUE,B007,01170,01173,Gex,01,,,01173000AM0041,,,,,,,,,,,,,0,,,,,S,sols,,,840,6.056382,46.323964
2024-1056,2024-02-08,000001,Vente,540000,115,,IMP DE L'ARQUEBUSE,1030,01170,01173,Gex,01,,,01173000AM0309,,,,,,,,,,,,,0,1,Maison,122,5,S,sols,,,435,6.056063,46.324062
2024-1056,2024-02-08,000001,Vente,540000,115,,IMP DE L'ARQUEBUSE,1030,01170,01173,Gex,01,,,01173000AM0309,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,435,6.056063,46.324062
2024-1149,2024-02-14,000001,Vente,223500,886,,AV FRANCIS BLANCHARD,0309,01170,01173,Gex,01,,,01173000AP0067,,,232,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.053835,46.324253
2024-1149,2024-02-14,000001,Vente,223500,886,,AV FRANCIS BLANCHARD,0309,01170,01173,Gex,01,,,01173000AP0067,,,170,,83,41.54,,,,,,,2,2,Appartement,41,2,,,,,,6.053835,46.324253
2024-1149,2024-02-14,000001,Vente,223500,886,,AV FRANCIS BLANCHARD,0309,01170,01173,Gex,01,,,01173000AP0067,,,257,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.053835,46.324253
2024-1149,2024-02-14,000001,Vente,223500,886,,AV FRANCIS BLANCHARD,0309,01170,01173,Gex,01,,,01173000AP0067,,,170,,83,41.54,,,,,,,2,3,Dépendance,,0,,,,,,6.053835,46.324253
2024-1158,2024-02-14,000001,Vente,196000,90,,IMP DES TERRASSES,1960,01170,01173,Gex,01,,,01173000AD0130,,,22,47.85,,,,,,,,,1,3,Dépendance,,0,,,,,,6.069782,46.337577
2024-1158,2024-02-14,000001,Vente,196000,90,,IMP DES TERRASSES,1960,01170,01173,Gex,01,,,01173000AD0130,,,22,47.85,,,,,,,,,1,2,Appartement,47,2,,,,,,6.069782,46.337577
2024-1160,2024-02-14,000001,Vente,120000,90,,IMP DES TERRASSES,1960,01170,01173,Gex,01,,,01173000AD0130,,,22,47.85,,,,,,,,,1,3,Dépendance,,0,,,,,,6.069782,46.337577
2024-1160,2024-02-14,000001,Vente,120000,90,,IMP DES TERRASSES,1960,01170,01173,Gex,01,,,01173000AD0130,,,22,47.85,,,,,,,,,1,2,Appartement,47,2,,,,,,6.069782,46.337577
2024-1338,2024-02-20,000001,Vente,305000,114,,IMP DU RUISSEAU,0666,01170,01173,Gex,01,,,011730000E1018,,,150,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.061266,46.347269
2024-1338,2024-02-20,000001,Vente,305000,114,,IMP DU RUISSEAU,0666,01170,01173,Gex,01,,,011730000E1018,,,121,,81,,,,,,,,2,2,Appartement,67,3,,,,,,6.061266,46.347269
2024-1338,2024-02-20,000001,Vente,305000,114,,IMP DU RUISSEAU,0666,01170,01173,Gex,01,,,011730000E1018,,,121,,81,,,,,,,,2,3,Dépendance,,0,,,,,,6.061266,46.347269
2024-1338,2024-02-20,000001,Vente,305000,114,,IMP DU RUISSEAU,0666,01170,01173,Gex,01,,,011730000E1018,,,20,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.061266,46.347269
2024-1406,2024-02-24,000001,Vente,200000,210,,RUE DES USINIERS,0745,01170,01173,Gex,01,,,01173000AC0057,,,25,,48,,,,,,,,2,2,Appartement,60,3,,,,,,6.063602,46.339432
2024-1406,2024-02-24,000001,Vente,200000,210,,RUE DES USINIERS,0745,01170,01173,Gex,01,,,01173000AC0057,,,25,,48,,,,,,,,2,3,Dépendance,,0,,,,,,6.063602,46.339432
2024-1406,2024-02-24,000001,Vente,200000,210,,RUE DES USINIERS,0745,01170,01173,Gex,01,,,01173000AC0057,,,103,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.063602,46.339432
2024-1406,2024-02-24,000001,Vente,200000,240,,RUE DES USINIERS,0745,01170,01173,Gex,01,,,01173000AC0379,,,4,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.063469,46.339665
2024-1411,2024-02-15,000001,Vente,153000,37,,RUE DE GENEVE,0360,01170,01173,Gex,01,,,01173000AH0066,,,4,,,,,,,,,,1,2,Appartement,44,1,,,,,,6.057813,46.331599
2024-1468,2024-02-22,000001,Vente,320000,114,,IMP DU RUISSEAU,0666,01170,01173,Gex,01,,,011730000E1018,,,132,67.5,85,,,,,,,,2,3,Dépendance,,0,,,,,,6.061266,46.347269
2024-1468,2024-02-22,000001,Vente,320000,114,,IMP DU RUISSEAU,0666,01170,01173,Gex,01,,,011730000E1018,,,33,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.061266,46.347269
2024-1468,2024-02-22,000001,Vente,320000,114,,IMP DU RUISSEAU,0666,01170,01173,Gex,01,,,011730000E1018,,,132,67.5,85,,,,,,,,2,2,Appartement,67,3,,,,,,6.061266,46.347269
2024-1468,2024-02-22,000001,Vente,320000,114,,IMP DU RUISSEAU,0666,01170,01173,Gex,01,,,011730000E1018,,,182,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.061266,46.347269
2024-1602,2024-02-28,000001,Vente en l'état futur d'achèvement,418000,,,LES CONTAMINES,B017,01170,01173,Gex,01,,,01173000AK0211,,,2,75.05,,,,,,,,,1,,,,,,,,,,6.055678,46.332026
2024-1602,2024-02-28,000001,Vente en l'état futur d'achèvement,418000,,,LES CONTAMINES,B017,01170,01173,Gex,01,,,01173000AK0211,,,63,22.69,,,,,,,,,1,,,,,,,,,,6.055678,46.332026
2024-1602,2024-02-28,000001,Vente en l'état futur d'achèvement,418000,,,LES CONTAMINES,B017,01170,01173,Gex,01,,,01173000AK0211,,,64,20.8,,,,,,,,,1,,,,,,,,,,6.055678,46.332026
2024-1611,2024-03-05,000001,Vente,1,,,TOUVIERES,B104,01170,01173,Gex,01,,,011730000E0127,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,901,6.056127,46.348794
2024-1611,2024-03-05,000001,Vente,1,,,TOUVIERES,B104,01170,01173,Gex,01,,,011730000E0128,,,,,,,,,,,,,0,,,,,L,landes,,,2819,6.056138,46.349084
2024-1640,2024-02-16,000001,Vente,210000,341,,RUE MARIUS CADOZ,0562,01170,01173,Gex,01,,,01173000AH0142,,,320,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.061883,46.330288
2024-1640,2024-02-16,000001,Vente,210000,341,,RUE MARIUS CADOZ,0562,01170,01173,Gex,01,,,01173000AH0142,,,113,59.3,84,,,,,,,,2,2,Appartement,65,2,,,,,,6.061883,46.330288
2024-1640,2024-02-16,000001,Vente,210000,341,,RUE MARIUS CADOZ,0562,01170,01173,Gex,01,,,01173000AH0142,,,113,59.3,84,,,,,,,,2,3,Dépendance,,0,,,,,,6.061883,46.330288
2024-1695,2024-03-05,000001,Vente,144700,341,,RUE MARIUS CADOZ,0562,01170,01173,Gex,01,,,01173000AH0142,,,308,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.061883,46.330288
2024-1695,2024-03-05,000001,Vente,144700,341,,RUE MARIUS CADOZ,0562,01170,01173,Gex,01,,,01173000AH0142,,,73,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.061883,46.330288
2024-1695,2024-03-05,000001,Vente,144700,341,,RUE MARIUS CADOZ,0562,01170,01173,Gex,01,,,01173000AH0142,,,110,28.98,,,,,,,,,1,2,Appartement,30,1,,,,,,6.061883,46.330288
2024-1747,2024-02-12,000001,Vente,254000,60,,RUE DE CHATEAU GAGNEUR,0101,01170,01173,Gex,01,,,01173000AB0188,,,118,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.055875,46.341408
2024-1747,2024-02-12,000001,Vente,254000,60,,RUE DE CHATEAU GAGNEUR,0101,01170,01173,Gex,01,,,01173000AB0188,,,50,44.02,,,,,,,,,1,2,Appartement,44,2,,,,,,6.055875,46.341408
2024-1747,2024-02-12,000001,Vente,254000,60,,RUE DE CHATEAU GAGNEUR,0101,01170,01173,Gex,01,,,01173000AB0188,,,100,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.055875,46.341408
2024-1774,2024-02-29,000001,Vente,220000,114,,IMP DU RUISSEAU,0666,01170,01173,Gex,01,,,011730000E1018,,,111,48.73,69,,,,,,,,2,2,Appartement,48,2,,,,,,6.061266,46.347269
2024-1774,2024-02-29,000001,Vente,220000,114,,IMP DU RUISSEAU,0666,01170,01173,Gex,01,,,011730000E1018,,,12,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.061266,46.347269
2024-1774,2024-02-29,000001,Vente,220000,114,,IMP DU RUISSEAU,0666,01170,01173,Gex,01,,,011730000E1018,,,153,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.061266,46.347269
2024-1774,2024-02-29,000001,Vente,220000,114,,IMP DU RUISSEAU,0666,01170,01173,Gex,01,,,011730000E1018,,,111,48.73,69,,,,,,,,2,3,Dépendance,,0,,,,,,6.061266,46.347269
2024-1841,2024-02-29,000001,Vente,504000,77,,RUE DE LA FONTAINE,0300,01170,01173,Gex,01,,,01173000AI0126,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,126,6.056632,46.334957
2024-1841,2024-02-29,000001,Vente,504000,77,,RUE DE LA FONTAINE,0300,01170,01173,Gex,01,,,01173000AI0126,,,,,,,,,,,,,0,2,Appartement,120,4,S,sols,,,126,6.056632,46.334957
2024-1841,2024-02-29,000001,Vente,504000,77,,RUE DE LA FONTAINE,0300,01170,01173,Gex,01,,,01173000AI0126,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,126,6.056632,46.334957
2024-1846,2024-02-27,000001,Vente,347700,480,,AV FRANCIS BLANCHARD,0309,01170,01173,Gex,01,,,01173000AK0097,,,47,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.055072,46.328121
2024-1846,2024-02-27,000001,Vente,347700,480,,AV FRANCIS BLANCHARD,0309,01170,01173,Gex,01,,,01173000AK0097,,,38,,58,79.03,,,,,,,2,2,Appartement,78,3,,,,,,6.055072,46.328121
2024-1846,2024-02-27,000001,Vente,347700,480,,AV FRANCIS BLANCHARD,0309,01170,01173,Gex,01,,,01173000AK0097,,,38,,58,79.03,,,,,,,2,3,Dépendance,,0,,,,,,6.055072,46.328121
2024-1964,2024-02-21,000001,Vente,222500,82,,RUE CHARLES HARENT,0060,01170,01173,Gex,01,,,01173000AI0628,,,,,,,,,,,,,0,1,Maison,110,5,S,sols,,,104,6.058261,46.334817
2024-1978,2024-02-26,000001,Vente en l'état futur d'achèvement,391000,,,,,,01173,Gex,01,,,01173000AI0763,,,10,,,,,,,,,,1,,,,,,,,,,6.059273,46.332618
2024-1978,2024-02-26,000001,Vente en l'état futur d'achèvement,391000,,,LA VILLE,B110,01170,01173,Gex,01,,,01173000AI0763,,,30,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.059273,46.332618
2024-1978,2024-02-26,000001,Vente en l'état futur d'achèvement,391000,,,LA VILLE,B110,01170,01173,Gex,01,,,01173000AI0763,,,29,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.059273,46.332618
2024-1980,2024-02-26,000001,Vente en l'état futur d'achèvement,30000,,,LA VILLE,B110,01170,01173,Gex,01,,,01173000AI0763,,,91,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.059273,46.332618
2024-2013,2024-03-08,000001,Vente,435200,,,LA CURE,B024,01170,01173,Gex,01,,,01173000AM0151,,,,,,,,,,,,,0,,,,,S,sols,,,606,6.05738,46.322741
2024-2013,2024-03-08,000001,Vente,435200,,,LA CURE,B024,01170,01173,Gex,01,,,01173000AM0185,,,,,,,,,,,,,0,,,,,S,sols,,,3477,6.057627,46.324188
2024-2013,2024-03-08,000001,Vente,435200,,,LA CURE,B024,01170,01173,Gex,01,,,01173000AM0186,,,,,,,,,,,,,0,,,,,S,sols,,,20,6.05706,46.323835
2024-2013,2024-03-08,000001,Vente,435200,285,,RUE MARC PANISSOD,0561,01170,01173,Gex,01,,,01173000AM0192,,,,,,,,,,,,,0,1,Maison,71,4,S,sols,,,211,6.058268,46.323119
2024-2013,2024-03-08,000001,Vente,435200,,,LA CURE,B024,01170,01173,Gex,01,,,01173000AM0204,,,,,,,,,,,,,0,,,,,S,sols,,,1839,6.058073,46.323106
2024-2114,2024-03-19,000001,Vente,443267,85,,RUE DE CHATEAU GAGNEUR,0101,01170,01173,Gex,01,,,01173000AB0236,,,23,94.23,,,,,,,,,1,2,Appartement,94,4,,,,,,6.056815,46.339469
2024-2114,2024-03-19,000001,Vente,443267,85,,RUE DE CHATEAU GAGNEUR,0101,01170,01173,Gex,01,,,01173000AB0236,,,98,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.056815,46.339469
2024-2121,2024-02-28,000001,Vente,166000,443,,RUE DES ABATTOIRS,0011,01170,01173,Gex,01,,,01173000AK0164,,,33,67.42,,,,,,,,,1,2,Appartement,67,3,,,,,,6.055583,46.330222
2024-2129,2024-03-12,000001,Vente,198000,262,,RUE MARIUS CADOZ,0562,01170,01173,Gex,01,,,01173000AH0099,,,62,,88,45.65,,,,,,,2,3,Dépendance,,0,,,,,,6.063262,46.331279
2024-2129,2024-03-12,000001,Vente,198000,262,,RUE MARIUS CADOZ,0562,01170,01173,Gex,01,,,01173000AH0099,,,62,,88,45.65,,,,,,,2,2,Appartement,46,2,,,,,,6.063262,46.331279
2024-2456,2024-03-22,000001,Vente,181430,303,,CHE DU CRET,0180,01170,01173,Gex,01,,,01173000AC0372,,,31,33.05,,,,,,,,,1,2,Appartement,33,1,,,,,,6.06183,46.339777
2024-2456,2024-03-22,000001,Vente,181430,303,,CHE DU CRET,0180,01170,01173,Gex,01,,,01173000AC0372,,,73,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.06183,46.339777
2024-2456,2024-03-22,000001,Vente,181430,303,,CHE DU CRET,0180,01170,01173,Gex,01,,,01173000AC0372,,,83,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.06183,46.339777
2024-2522,2024-03-20,000001,Vente,20000,173,,RUE MARIUS CADOZ,0562,01170,01173,Gex,01,,,01173000AH0099,,,519,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.063262,46.331279
2024-2526,2024-03-19,000001,Vente,327000,,,EN CABOUE,B007,01170,01173,Gex,01,,,01173000AM0041,,,,,,,,,,,,,0,,,,,S,sols,,,840,6.056382,46.323964
2024-2526,2024-03-19,000001,Vente,327000,,,EN CABOUE,B007,01170,01173,Gex,01,,,01173000AM0310,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,570,6.055937,46.324007
2024-2566,2024-03-14,000001,Vente,585000,,,SARASIN,B089,01170,01173,Gex,01,,,01173000AY0290,,,,,,,,,,,,,0,,,,,S,sols,,,325,6.08933,46.322507
2024-2566,2024-03-14,000001,Vente,585000,195,,IMP DES BLES,1095,01170,01173,Gex,01,,,01173000AY0530,,,,,,,,,,,,,0,1,Maison,112,4,S,sols,,,454,6.090325,46.322836
2024-2566,2024-03-14,000001,Vente,585000,,,SARASIN,B089,01170,01173,Gex,01,,,01173000AY0531,,,,,,,,,,,,,0,,,,,S,sols,,,721,6.089941,46.322668
2024-2647,2024-03-25,000001,Vente en l'état futur d'achèvement,355000,,,LA VILLE,B110,01170,01173,Gex,01,,,01173000AI0763,,,59,,,,,,,,,,1,,,,,,,,,,6.059273,46.332618
2024-2647,2024-03-25,000001,Vente en l'état futur d'achèvement,355000,,,LA VILLE,B110,01170,01173,Gex,01,,,01173000AI0763,,,60,,,,,,,,,,1,,,,,,,,,,6.059273,46.332618
2024-2647,2024-03-25,000001,Vente en l'état futur d'achèvement,355000,,,LA VILLE,B110,01170,01173,Gex,01,,,01173000AI0763,,,70,,,,,,,,,,1,,,,,,,,,,6.059273,46.332618
2024-2647,2024-03-25,000001,Vente en l'état futur d'achèvement,355000,,,LA VILLE,B110,01170,01173,Gex,01,,,01173000AI0763,,,71,,,,,,,,,,1,,,,,,,,,,6.059273,46.332618
2024-2647,2024-03-25,000001,Vente en l'état futur d'achèvement,355000,,,LA VILLE,B110,01170,01173,Gex,01,,,01173000AI0763,,,72,,,,,,,,,,1,,,,,,,,,,6.059273,46.332618
2024-2647,2024-03-25,000001,Vente en l'état futur d'achèvement,355000,,,LA VILLE,B110,01170,01173,Gex,01,,,01173000AI0763,,,76,,,,,,,,,,1,,,,,,,,,,6.059273,46.332618
2024-2647,2024-03-25,000001,Vente en l'état futur d'achèvement,355000,,,LA VILLE,B110,01170,01173,Gex,01,,,01173000AI0763,,,77,,,,,,,,,,1,,,,,,,,,,6.059273,46.332618
2024-2647,2024-03-25,000001,Vente en l'état futur d'achèvement,355000,,,LA VILLE,B110,01170,01173,Gex,01,,,01173000AI0763,,,83,,,,,,,,,,1,,,,,,,,,,6.059273,46.332618
2024-2647,2024-03-25,000001,Vente en l'état futur d'achèvement,355000,,,LA VILLE,B110,01170,01173,Gex,01,,,01173000AI0763,,,58,,,,,,,,,,1,,,,,,,,,,6.059273,46.332618
2024-2647,2024-03-25,000001,Vente en l'état futur d'achèvement,355000,,,LA VILLE,B110,01170,01173,Gex,01,,,01173000AI0763,,,57,,,,,,,,,,1,,,,,,,,,,6.059273,46.332618
2024-2647,2024-03-25,000001,Vente en l'état futur d'achèvement,355000,,,LA VILLE,B110,01170,01173,Gex,01,,,01173000AI0763,,,52,,,,,,,,,,1,,,,,,,,,,6.059273,46.332618
2024-2647,2024-03-25,000001,Vente en l'état futur d'achèvement,355000,,,LA VILLE,B110,01170,01173,Gex,01,,,01173000AI0763,,,34,,,,,,,,,,1,,,,,,,,,,6.059273,46.332618
2024-2647,2024-03-25,000001,Vente en l'état futur d'achèvement,355000,,,LA VILLE,B110,01170,01173,Gex,01,,,01173000AI0763,,,24,,,,,,,,,,1,,,,,,,,,,6.059273,46.332618
2024-2647,2024-03-25,000001,Vente en l'état futur d'achèvement,355000,,,LA VILLE,B110,01170,01173,Gex,01,,,01173000AI0763,,,16,,,,,,,,,,1,,,,,,,,,,6.059273,46.332618
